SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE_x,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT_x,AMT_ANNUITY_x,AMT_GOODS_PRICE_x,NAME_TYPE_SUITE_x,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START_x,HOUR_APPR_PROCESS_START_x,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,SK_ID_PREV,NAME_CONTRACT_TYPE_y,AMT_ANNUITY_y,AMT_APPLICATION,AMT_CREDIT_y,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE_y,WEEKDAY_APPR_PROCESS_START_y,HOUR_APPR_PROCESS_START_y,FLAG_LAST_APPL_PER_CONTRACT,NFLAG_LAST_APPL_IN_DAY,RATE_DOWN_PAYMENT,RATE_INTEREST_PRIMARY,RATE_INTEREST_PRIVILEGED,NAME_CASH_LOAN_PURPOSE,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_TYPE_SUITE_y,NAME_CLIENT_TYPE,NAME_GOODS_CATEGORY,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,CNT_PAYMENT,NAME_YIELD_GROUP,PRODUCT_COMBINATION,DAYS_FIRST_DRAWING,DAYS_FIRST_DUE,DAYS_LAST_DUE_1ST_VERSION,DAYS_LAST_DUE,DAYS_TERMINATION,NFLAG_INSURED_ON_APPROVAL,id_modified
156606,0,Cash loans,F,N,Y,0,180000.0,585000.0,31167.0,585000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0060079999999999,-16112,-349,-8123.0,-4599,,1,1,0,1,1,0,Sales staff,2.0,2,2,THURSDAY,12,0,0,0,0,0,0,Other,0.7431567504057564,0.6068629363597443,0.5460231970049609,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-1819.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,2553495,Cash loans,20106.09,220500.0,242329.5,0.0,220500.0,MONDAY,10,Y,1,0.0,,,XNA,Approved,-1641,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18.0,high,Cash X-Sell: high,365243.0,-1611.0,-1101.0,-1161.0,-1152.0,1.0,
418788,0,Cash loans,M,Y,N,0,117000.0,971280.0,51876.0,900000.0,Family,Pensioner,Secondary / secondary special,Married,House / apartment,0.008068,-23628,365243,-10889.0,-4936,12.0,1,0,0,1,0,0,,2.0,3,3,SATURDAY,5,0,0,0,0,0,0,XNA,,0.4891244768884072,0.7062051096536562,0.099,,0.9757,,,0.0,0.1379,0.1667,,,,,,,0.1008,,0.9757,,,0.0,0.1379,0.1667,,,,,,,0.0999,,0.9757,,,0.0,0.1379,0.1667,,,,,,,,,0.0631,,No,0.0,0.0,0.0,0.0,-2458.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0,1298404,Consumer loans,4034.565,32926.5,36184.5,0.0,32926.5,FRIDAY,5,Y,1,0.0,,,XAP,Approved,-1492,Cash through the bank,XAP,Unaccompanied,Repeater,Photo / Cinema Equipment,POS,XNA,Country-wide,1142,Consumer electronics,12.0,high,POS household with interest,365243.0,-1461.0,-1131.0,-1131.0,-1126.0,0.0,
145066,0,Revolving loans,M,N,N,0,135000.0,270000.0,13500.0,270000.0,Unaccompanied,Commercial associate,Higher education,Single / not married,House / apartment,0.072508,-8975,-305,-8924.0,-1645,,1,1,0,1,0,0,,1.0,1,1,THURSDAY,18,0,0,0,0,0,0,Business Entity Type 3,,0.5219482893573594,,0.1784,0.0978,0.9791,0.7144,0.0,0.24,0.1552,0.3125,0.3542,0.092,0.1454,0.1539,0.0,0.0006,0.063,0.0612,0.9742,0.6602,0.0,0.0,0.1034,0.1667,0.2083,0.0564,0.0551,0.0515,0.0,0.0005,0.1801,0.0978,0.9791,0.7182,0.0,0.24,0.1552,0.3125,0.3542,0.0936,0.1479,0.1567,0.0,0.0006,reg oper account,block of flats,0.2038,"Stone, brick",No,,,,,-160.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1958460,Consumer loans,11606.67,59617.125,62766.0,1.125,59617.125,FRIDAY,19,Y,1,1.952020699892297e-05,,,XAP,Approved,-160,Cash through the bank,XAP,Unaccompanied,New,Computers,POS,XNA,Country-wide,2737,Consumer electronics,6.0,middle,POS household with interest,365243.0,-130.0,20.0,365243.0,365243.0,1.0,
175421,0,Cash loans,F,N,Y,2,90000.0,314100.0,13963.5,225000.0,"Spouse, partner",Commercial associate,Secondary / secondary special,Married,Rented apartment,0.032561,-11320,-2337,-3083.0,-3036,,1,1,0,1,0,0,Cooking staff,4.0,1,1,MONDAY,15,0,0,0,0,0,0,Kindergarten,0.2679912998676787,0.7543048713637677,0.8327850252992314,0.0876,,0.9737,,,0.0,0.1724,0.1667,,,,0.0486,,,0.084,,0.9737,,,0.0,0.1379,0.1667,,,,0.0479,,,0.0885,,0.9737,,,0.0,0.1724,0.1667,,,,0.0495,,,,block of flats,0.0547,"Stone, brick",No,0.0,0.0,0.0,0.0,-1569.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1259057,Consumer loans,7711.605,57195.0,58113.0,5760.0,57195.0,SUNDAY,12,Y,1,0.0982130733856815,,,XAP,Approved,-1191,Cash through the bank,XAP,"Spouse, partner",Repeater,Photo / Cinema Equipment,POS,XNA,Stone,3100,Consumer electronics,10.0,high,POS household with interest,365243.0,-1160.0,-890.0,-950.0,-945.0,0.0,
100124,0,Cash loans,M,N,Y,0,225000.0,448272.0,28647.0,396000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.072508,-24051,365243,-7040.0,-4053,,1,0,0,1,1,1,,1.0,1,1,WEDNESDAY,17,0,0,0,0,0,0,XNA,,0.7103178570703124,0.5549467685334323,0.2959,0.1785,0.9786,0.7076,0.0,0.32,0.2759,0.3333,0.375,0.0,0.2412,0.2693,0.0,0.0061,0.3015,0.1853,0.9786,0.7190000000000001,0.0,0.3222,0.2759,0.3333,0.375,0.0,0.2635,0.2805,0.0,0.0064,0.2987,0.1785,0.9786,0.7115,0.0,0.32,0.2759,0.3333,0.375,0.0,0.2454,0.2741,0.0,0.0062,reg oper account,block of flats,0.2131,Panel,No,0.0,0.0,0.0,0.0,-1080.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,8.0,1168690,Cash loans,16082.865,324000.0,411673.5,,324000.0,SUNDAY,18,Y,1,,,,XNA,Refused,-465,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,60.0,middle,Cash X-Sell: middle,,,,,,,
375753,0,Cash loans,F,N,Y,0,184882.5,385164.0,17095.5,292500.0,Unaccompanied,State servant,Secondary / secondary special,Widow,House / apartment,0.002134,-18997,-1105,-1889.0,-2535,,1,1,0,1,0,0,,1.0,3,3,FRIDAY,6,0,0,0,0,0,0,Security Ministries,,0.7650271770588396,0.4241303111942548,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1034.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,1888161,Cash loans,12278.205,166500.0,182983.5,,166500.0,TUESDAY,6,Y,1,,,,XNA,Refused,-248,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18.0,low_normal,Cash X-Sell: low,,,,,,,
344747,0,Cash loans,M,Y,Y,0,225000.0,954207.0,33804.0,796500.0,Unaccompanied,Working,Secondary / secondary special,Single / not married,House / apartment,0.020713,-19040,-312,-3894.0,-2564,11.0,1,1,0,1,0,0,Drivers,1.0,3,2,SUNDAY,8,0,0,0,0,0,0,Transport: type 3,,0.5123818700918991,0.1510075350878296,0.032,0.0212,0.994,0.9184,0.0112,0.08,0.069,0.3333,0.3333,0.0203,0.0219,0.0396,0.0193,0.0441,0.0326,0.022,0.994,0.9216,0.0113,0.0806,0.069,0.3333,0.3333,0.0208,0.0239,0.0412,0.0195,0.0466,0.0323,0.0212,0.994,0.9195,0.0112,0.08,0.069,0.3333,0.3333,0.0206,0.0222,0.0403,0.0194,0.045,,block of flats,0.0468,"Stone, brick",No,0.0,0.0,0.0,0.0,-816.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,1230478,Consumer loans,4540.365,82768.5,100251.0,0.0,82768.5,WEDNESDAY,12,Y,1,0.0,,,XAP,Approved,-452,Cash through the bank,XAP,,Repeater,Computers,POS,XNA,Country-wide,1800,Consumer electronics,24.0,low_action,POS household without interest,365243.0,-421.0,269.0,365243.0,365243.0,0.0,
144543,0,Cash loans,M,Y,Y,1,225000.0,663669.0,26775.0,504000.0,"Spouse, partner",Working,Secondary / secondary special,Married,House / apartment,0.022625,-10057,-3195,-4754.0,-2732,7.0,1,1,0,1,0,1,Laborers,3.0,2,2,SATURDAY,12,0,0,0,0,0,0,Transport: type 4,,0.1492384635819286,0.3077366963789207,0.132,0.0428,0.9856,0.8028,0.0541,0.08,0.0345,0.625,0.6667,0.0802,0.1076,0.1254,0.0,0.0,0.1345,0.0444,0.9856,0.8105,0.0546,0.0806,0.0345,0.625,0.6667,0.0819999999999999,0.1175,0.1307,0.0,0.0,0.1332,0.0428,0.9856,0.8054,0.0544,0.08,0.0345,0.625,0.6667,0.0816,0.1095,0.1277,0.0,0.0,,block of flats,0.1282,Panel,No,5.0,3.0,5.0,2.0,-1586.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0,1830973,Consumer loans,6931.845,38596.5,41652.0,0.0,38596.5,FRIDAY,18,Y,1,0.0,,,XAP,Approved,-169,Cash through the bank,XAP,Unaccompanied,Repeater,Mobile,POS,XNA,Country-wide,50,Connectivity,8.0,high,POS mobile with interest,365243.0,-139.0,71.0,-139.0,-132.0,1.0,
247315,0,Cash loans,M,Y,Y,0,112500.0,1288350.0,37800.0,1125000.0,Family,Working,Secondary / secondary special,Married,Office apartment,0.015221,-21557,-4859,-2610.0,-4021,14.0,1,1,1,1,1,0,Drivers,2.0,2,2,MONDAY,13,0,0,0,0,0,0,Military,,0.4911136471172497,0.4848514754962666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1248.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,4.0,2572800,Cash loans,24146.82,450000.0,533160.0,,450000.0,MONDAY,9,Y,1,,,,XNA,Approved,-707,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Regional / Local,5,Consumer electronics,48.0,middle,Cash X-Sell: middle,365243.0,-677.0,733.0,-257.0,-253.0,1.0,
158710,0,Revolving loans,F,N,Y,0,157500.0,405000.0,20250.0,405000.0,Other_B,Commercial associate,Secondary / secondary special,Married,House / apartment,0.04622,-15115,-529,-5881.0,-5557,,1,1,0,1,0,1,Security staff,2.0,1,1,FRIDAY,10,0,1,1,0,0,0,Security,0.8798017756093777,0.6714980062972968,0.470456116119975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0,1641170,Revolving loans,45000.0,0.0,900000.0,,,MONDAY,17,Y,1,,,,XAP,Approved,-550,XNA,XAP,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,365243.0,365243.0,365243.0,365243.0,-80.0,0.0,
202689,0,Cash loans,F,N,Y,0,189000.0,548770.5,23377.5,490500.0,Unaccompanied,State servant,Higher education,Single / not married,House / apartment,0.002042,-20532,-11304,-3612.0,-4089,,1,1,0,1,0,0,Core staff,1.0,3,3,WEDNESDAY,14,0,0,0,0,0,0,University,,0.5470524886151243,0.6832688314232291,0.0619,0.0709,0.9851,0.7959999999999999,0.0323,0.0,0.2069,0.1667,0.0417,0.0689,0.0504,0.0727,0.0,0.0355,0.063,0.0736,0.9851,0.804,0.0325,0.0,0.2069,0.1667,0.0417,0.0704,0.0551,0.0758,0.0,0.0376,0.0625,0.0709,0.9851,0.7987,0.0325,0.0,0.2069,0.1667,0.0417,0.0701,0.0513,0.074,0.0,0.0363,reg oper account,block of flats,0.0647,Panel,No,0.0,0.0,0.0,0.0,-1275.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,2.0,5.0,2747086,Cash loans,,0.0,0.0,,,THURSDAY,12,Y,1,,,,XNA,Canceled,-146,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,,
442749,1,Cash loans,F,N,Y,0,178200.0,468000.0,13810.5,468000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0228,-15790,-4177,-7034.0,-2671,,1,1,0,1,0,0,Waiters/barmen staff,2.0,2,2,TUESDAY,11,0,0,0,0,0,0,Medicine,0.5286225594417174,0.2891276062053443,0.4507472818545589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,3.0,0.0,-2608.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,2600335,Cash loans,,0.0,0.0,,,THURSDAY,9,Y,1,,,,XNA,Canceled,-173,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,,
406619,0,Cash loans,F,N,N,1,202500.0,1288350.0,37669.5,1125000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.022625,-15679,-2836,-2946.0,-4314,,1,1,1,1,0,0,Laborers,3.0,2,2,WEDNESDAY,17,0,0,0,0,1,1,Cleaning,0.6621584632117951,0.6119638906106815,0.6658549219640212,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.0,5.0,0.0,-1820.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,3.0,1838811,Consumer loans,13833.135,127800.0,124510.5,12780.0,127800.0,THURSDAY,14,Y,1,0.1013805166284762,,,XAP,Refused,-2003,Cash through the bank,LIMIT,,Repeater,Construction Materials,POS,XNA,Stone,5,Construction,10.0,low_normal,POS industry with interest,,,,,,,
369693,0,Cash loans,F,N,Y,0,315000.0,566055.0,16681.5,472500.0,Unaccompanied,Pensioner,Higher education,Married,House / apartment,0.018634,-20254,365243,-9606.0,-2807,,1,0,0,1,1,0,,2.0,2,2,FRIDAY,12,0,0,0,0,0,0,XNA,,0.1870860408867624,0.8277026681625442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1071.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,2069931,Cash loans,36017.37,720000.0,794133.0,,720000.0,MONDAY,10,Y,1,,,,XNA,Approved,-683,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),4,XNA,36.0,middle,Cash X-Sell: middle,365243.0,-653.0,397.0,-383.0,-357.0,1.0,
347904,0,Cash loans,F,N,Y,0,202500.0,225000.0,9661.5,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.025164,-23460,365243,-12961.0,-396,,1,0,0,1,0,0,,1.0,2,2,TUESDAY,14,0,0,0,0,0,0,XNA,,0.2453495532540649,,0.0722,0.0482,0.9826,0.762,0.0324,0.0,0.1379,0.1667,0.2083,0.0673,0.058,0.0675,0.0039,0.027,0.0735,0.05,0.9826,0.7713,0.0327,0.0,0.1379,0.1667,0.2083,0.0688,0.0634,0.0703,0.0039,0.0286,0.0729,0.0482,0.9826,0.7652,0.0326,0.0,0.1379,0.1667,0.2083,0.0685,0.059,0.0687,0.0039,0.0275,reg oper account,block of flats,0.0715,Block,No,0.0,0.0,0.0,0.0,-1050.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,18.0,1474173,Cash loans,24639.21,337500.0,368685.0,,337500.0,THURSDAY,14,Y,1,,,,Payments on other loans,Approved,-628,Cash through the bank,XAP,Family,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,24.0,middle,Cash Street: middle,365243.0,-598.0,92.0,-448.0,-443.0,1.0,
427780,0,Cash loans,F,N,N,1,180000.0,1006920.0,45630.0,900000.0,Unaccompanied,Working,Higher education,Married,Municipal apartment,0.007114,-14379,-2573,-3347.0,-5213,,1,1,0,1,0,0,Core staff,3.0,2,2,WEDNESDAY,13,0,0,0,0,0,0,University,0.6689230441804896,0.2629358786975408,0.1704461230452281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,4.0,1479002,Consumer loans,14561.82,107986.5,118678.5,0.0,107986.5,SUNDAY,15,Y,1,0.0,,,XAP,Refused,-1942,Cash through the bank,LIMIT,Unaccompanied,Repeater,Computers,POS,XNA,Country-wide,700,Consumer electronics,12.0,high,POS household with interest,,,,,,,
315002,0,Revolving loans,F,N,Y,1,135000.0,135000.0,6750.0,135000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.00712,-14125,-126,-1754.0,-4918,,1,1,1,1,1,1,Sales staff,3.0,2,2,FRIDAY,12,1,1,0,1,1,0,Business Entity Type 3,0.3721849583465731,0.6412387942359188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-781.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,,,,,,,1302634,Consumer loans,3152.16,16231.5,15331.5,1624.5,16231.5,SATURDAY,16,Y,1,0.1043423084346651,,,XAP,Approved,-2015,Cash through the bank,XAP,Family,Repeater,Mobile,POS,XNA,Country-wide,1590,Consumer electronics,6.0,high,POS household with interest,365243.0,-1984.0,-1834.0,-1834.0,-1615.0,0.0,
372696,0,Cash loans,M,N,Y,2,90000.0,409716.0,19840.5,342000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.020246,-21389,365243,-11161.0,-4879,,1,0,0,1,0,0,,4.0,3,3,MONDAY,11,0,0,0,0,0,0,XNA,,0.1831475235869272,0.7238369900414456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1941.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5.0,1114075,Consumer loans,,39240.0,39240.0,0.0,39240.0,MONDAY,12,Y,1,0.0,,,XAP,Unused offer,-609,Cash through the bank,CLIENT,,Repeater,Mobile,XNA,XNA,Country-wide,30,Connectivity,,XNA,POS mobile with interest,,,,,,,
234573,0,Cash loans,M,Y,N,2,135000.0,497520.0,33376.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Civil marriage,House / apartment,0.018634,-9622,-876,-9417.0,-2302,0.0,1,1,0,1,0,0,Managers,4.0,2,2,WEDNESDAY,11,0,0,0,0,1,1,Business Entity Type 3,0.265699917335512,0.610540121982713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,-254.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1868509,Cash loans,,0.0,0.0,,,WEDNESDAY,12,Y,1,,,,XNA,Canceled,-14,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,,
380681,0,Cash loans,F,Y,N,1,135000.0,787086.0,21771.0,657000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.031329,-13615,-1577,-569.0,-3937,3.0,1,1,0,1,0,0,Cooking staff,3.0,2,2,WEDNESDAY,14,0,0,0,1,1,0,Industry: type 3,0.4245827847566699,0.5465972969003683,0.4048783643353997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,0.0,-1341.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,2.0,2437310,Consumer loans,8401.365,67495.5,74178.0,0.0,67495.5,SUNDAY,16,Y,1,0.0,,,XAP,Approved,-1341,Cash through the bank,XAP,Family,New,Audio/Video,POS,XNA,Country-wide,800,Consumer electronics,12.0,high,POS household with interest,365243.0,-1309.0,-979.0,-1189.0,-1186.0,0.0,
331832,0,Cash loans,M,N,Y,0,67500.0,56880.0,3303.0,45000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.025164,-23789,365243,-11787.0,-4464,,1,0,0,1,0,0,,2.0,2,2,MONDAY,10,0,0,0,0,0,0,XNA,,0.1673316673105274,,0.0722,0.0491,0.9786,0.7076,0.0,0.0,0.1379,0.1667,0.0417,0.0,0.0588,0.0607,0.0,0.0294,0.0735,0.0509,0.9786,0.7190000000000001,0.0,0.0,0.1379,0.1667,0.0417,0.0,0.0643,0.0633,0.0,0.0311,0.0729,0.0491,0.9786,0.7115,0.0,0.0,0.1379,0.1667,0.0417,0.0,0.0599,0.0618,0.0,0.03,reg oper account,block of flats,0.0542,Block,No,0.0,0.0,0.0,0.0,-699.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1079544,Cash loans,13536.09,396000.0,487476.0,,396000.0,TUESDAY,10,Y,1,,,,XNA,Approved,-209,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,60.0,low_normal,Cash X-Sell: low,365243.0,-179.0,1591.0,365243.0,365243.0,1.0,
237937,0,Cash loans,F,Y,N,0,270000.0,494550.0,36976.5,450000.0,Unaccompanied,Commercial associate,Higher education,Civil marriage,House / apartment,0.032561,-12286,-1938,-6392.0,-4234,6.0,1,1,1,1,1,1,Managers,2.0,1,1,MONDAY,14,0,0,0,0,0,0,Other,0.3829660727099198,0.7638142902971514,0.1325974952361461,0.1155,0.0598,0.9508,0.3268,0.0439,0.32,0.2069,0.2083,0.25,0.0417,0.0857,0.194,0.0386,0.0952,0.1176,0.062,0.9508,0.3532,0.0443,0.3222,0.2069,0.2083,0.25,0.0426,0.0937,0.2022,0.0389,0.1008,0.1166,0.0598,0.9508,0.3358,0.0442,0.32,0.2069,0.2083,0.25,0.0424,0.0872,0.1975,0.0388,0.0972,reg oper account,block of flats,0.1973,"Stone, brick",No,8.0,0.0,8.0,0.0,-2486.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,1735497,Consumer loans,12731.715,75555.0,63436.5,15111.0,75555.0,SUNDAY,15,Y,1,0.2095197520897893,,,XAP,Approved,-2650,XNA,XAP,Unaccompanied,Repeater,Mobile,POS,XNA,Country-wide,54,Connectivity,6.0,high,POS mobile with interest,365243.0,-2619.0,-2469.0,-2469.0,-2461.0,1.0,
