SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE_x,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT_x,AMT_ANNUITY_x,AMT_GOODS_PRICE_x,NAME_TYPE_SUITE_x,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START_x,HOUR_APPR_PROCESS_START_x,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,SK_ID_PREV,NAME_CONTRACT_TYPE_y,AMT_ANNUITY_y,AMT_APPLICATION,AMT_CREDIT_y,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE_y,WEEKDAY_APPR_PROCESS_START_y,HOUR_APPR_PROCESS_START_y,FLAG_LAST_APPL_PER_CONTRACT,NFLAG_LAST_APPL_IN_DAY,RATE_DOWN_PAYMENT,RATE_INTEREST_PRIMARY,RATE_INTEREST_PRIVILEGED,NAME_CASH_LOAN_PURPOSE,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_TYPE_SUITE_y,NAME_CLIENT_TYPE,NAME_GOODS_CATEGORY,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,CNT_PAYMENT,NAME_YIELD_GROUP,PRODUCT_COMBINATION,DAYS_FIRST_DRAWING,DAYS_FIRST_DUE,DAYS_LAST_DUE_1ST_VERSION,DAYS_LAST_DUE,DAYS_TERMINATION,NFLAG_INSURED_ON_APPROVAL

182369,0,Cash loans,M,N,Y,0,225000.0,576072.0,20821.5,405000.0,"Spouse, partner",Working,Higher education,Civil marriage,House / apartment,0.01885,-20927,-2958,-5314.0,-4454,,1,1,0,1,0,0,Laborers,2.0,2,2,THURSDAY,10,0,0,0,0,1,1,Business Entity Type 2,,0.6928136850817942,0.6246146584503397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-788.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,2603580,Cash loans,10432.845,103500.0,113746.5,,103500.0,SUNDAY,10,Y,1,,,,XNA,Approved,-788,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,18.0,high,Cash Street: high,365243.0,-758.0,-248.0,-698.0,-689.0,1.0

435053,0,Cash loans,F,N,Y,0,112500.0,225000.0,22252.5,225000.0,Family,Working,Secondary / secondary special,Separated,House / apartment,0.030755,-17577,-557,-1068.0,-1138,,1,1,0,1,0,0,Medicine staff,1.0,2,2,TUESDAY,11,0,1,1,0,1,1,Medicine,0.6475695686861629,0.5123600158960062,0.7324033228040929,0.201,0.15,0.9767,0.6804,0.0757,0.0,0.4138,0.1667,0.0417,0.0905,0.1513,0.1627,0.0579,0.0468,0.2048,0.1556,0.9767,0.6929,0.0764,0.0,0.4138,0.1667,0.0417,0.0925,0.1653,0.1695,0.0584,0.0495,0.203,0.15,0.9767,0.6847,0.0761,0.0,0.4138,0.1667,0.0417,0.0921,0.1539,0.1656,0.0582,0.0478,reg oper account,block of flats,0.1713,Panel,No,0.0,0.0,0.0,0.0,-484.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,2035937,Cash loans,16201.395,225000.0,290191.5,,225000.0,FRIDAY,17,Y,1,,,,XNA,Approved,-1047,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,low_normal,Cash X-Sell: low,365243.0,-1017.0,-327.0,-747.0,-737.0,1.0

156225,0,Cash loans,F,N,Y,0,180000.0,1061658.0,31171.5,760500.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.0096569999999999,-19287,365243,-7642.0,-2812,,1,0,0,1,0,0,,2.0,2,2,WEDNESDAY,10,0,0,0,0,0,0,XNA,,0.7903726273974043,0.7826078370261895,0.1495,0.1108,0.9886,0.8436,0.0864,0.16,0.1379,0.3333,0.375,0.1108,0.121,0.2201,0.0039,0.0011,0.1523,0.115,0.9886,0.8497,0.0872,0.1611,0.1379,0.3333,0.375,0.1134,0.1322,0.2293,0.0039,0.0012,0.1509,0.1108,0.9886,0.8457,0.087,0.16,0.1379,0.3333,0.375,0.1128,0.1231,0.224,0.0039,0.0011,reg oper account,block of flats,0.1259,Panel,No,0.0,0.0,0.0,0.0,-220.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0,1235503,Revolving loans,2250.0,45000.0,45000.0,,45000.0,SUNDAY,10,Y,1,,,,XAP,Approved,-220,XNA,XAP,"Spouse, partner",New,XNA,Cards,walk-in,Country-wide,1110,Consumer electronics,0.0,XNA,Card Street,365243.0,365243.0,365243.0,365243.0,365243.0,0.0

204968,1,Cash loans,F,Y,N,0,90000.0,219042.0,17433.0,193500.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.0084739999999999,-11748,-1775,-3476.0,-3497,11.0,1,1,0,1,0,0,Medicine staff,2.0,2,2,MONDAY,15,0,0,0,0,0,0,Medicine,,0.5203438982468218,0.1963339662134567,0.066,,0.9925,0.898,,0.08,0.069,0.2917,,,,0.0756,,,0.0672,,0.9926,0.902,,0.0806,0.069,0.2917,,,,0.0787,,,0.0666,,0.9925,0.8994,,0.08,0.069,0.2917,,,,0.0769,,,,block of flats,0.0746,Panel,No,0.0,0.0,0.0,0.0,-1804.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,1192579,Revolving loans,2250.0,45000.0,45000.0,,45000.0,TUESDAY,13,Y,1,,,,XAP,Approved,-223,XNA,XAP,Family,Repeater,XNA,Cards,walk-in,Country-wide,6000,Consumer electronics,0.0,XNA,Card Street,-209.0,-179.0,365243.0,365243.0,365243.0,0.0

210557,0,Cash loans,M,Y,Y,2,247500.0,1329579.0,43020.0,1161000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.006629,-13218,-1390,-45.0,-4104,13.0,1,1,0,1,0,0,Drivers,4.0,2,2,SATURDAY,6,0,0,0,0,0,0,Electricity,,0.6298887702394366,0.475849908720221,0.0814,0.0,0.9871,0.8232,0.0166,0.0,0.1379,0.1667,0.2083,0.0289,0.0664,0.084,0.0,0.0208,0.083,0.0,0.9871,0.8301,0.0167,0.0,0.1379,0.1667,0.2083,0.0296,0.0725,0.0875,0.0,0.0,0.0822,0.0,0.9871,0.8256,0.0167,0.0,0.1379,0.1667,0.2083,0.0294,0.0676,0.0855,0.0,0.0213,reg oper account,block of flats,0.0751,Panel,No,3.0,0.0,3.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,2598291,Cash loans,40279.185,675000.0,721332.0,,675000.0,WEDNESDAY,11,Y,1,,,,Repairs,Approved,-380,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,24.0,low_normal,Cash Street: low,365243.0,-350.0,340.0,365243.0,365243.0,1.0

436740,0,Cash loans,F,N,Y,0,171000.0,375408.0,25218.0,297000.0,Unaccompanied,Pensioner,Secondary / secondary special,Single / not married,House / apartment,0.010032,-20775,365243,-14756.0,-4114,,1,0,0,1,0,0,,1.0,2,2,MONDAY,5,0,0,0,0,0,0,XNA,,0.5197871730082332,,0.1423,0.0,0.9861,0.8096,,0.04,0.0345,0.3333,,,,0.0471,,,0.145,0.0,0.9861,0.8171,,0.0403,0.0345,0.3333,,,,0.0491,,,0.1436,0.0,0.9861,0.8121,,0.04,0.0345,0.3333,,,,0.0479,,,reg oper account,block of flats,0.0796,"Stone, brick",No,0.0,0.0,0.0,0.0,-1083.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2603550,Cash loans,18886.905,391500.0,445761.0,,391500.0,THURSDAY,9,Y,1,,,,XNA,Approved,-830,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36.0,low_normal,Cash X-Sell: low,365243.0,-800.0,250.0,365243.0,365243.0,1.0

109412,0,Cash loans,M,N,Y,2,112500.0,1113840.0,50463.0,900000.0,Family,Commercial associate,Secondary / secondary special,Married,Rented apartment,0.031329,-10958,-950,-23.0,-1327,,1,1,0,1,0,0,Laborers,4.0,2,2,FRIDAY,10,0,0,0,0,1,1,Business Entity Type 3,,0.1953537989258013,0.4794489811780563,0.0918,0.1097,0.9876,0.83,0.0126,0.0,0.2069,0.1667,0.2083,0.0749,0.0748,0.0905,0.0,0.0,0.0935,0.1138,0.9876,0.8367,0.0127,0.0,0.2069,0.1667,0.2083,0.0766,0.0817,0.0943,0.0,0.0,0.0926,0.1097,0.9876,0.8323,0.0126,0.0,0.2069,0.1667,0.2083,0.0762,0.0761,0.0921,0.0,0.0,not specified,block of flats,0.078,Panel,No,0.0,0.0,0.0,0.0,-1117.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,2724613,Cash loans,,0.0,0.0,,,MONDAY,11,Y,1,,,,XNA,Canceled,-4,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,

235917,0,Cash loans,M,N,Y,1,202500.0,239850.0,23850.0,225000.0,Unaccompanied,Working,Lower secondary,Married,House / apartment,0.020713,-14251,-331,-7861.0,-4485,,1,1,1,1,1,0,Laborers,3.0,3,3,TUESDAY,7,0,0,0,0,1,1,Business Entity Type 2,,0.5005321722059647,0.4118485559242397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,2371525,Consumer loans,8810.73,89055.0,103090.5,0.0,89055.0,WEDNESDAY,7,Y,1,0.0,,,XAP,Approved,-1259,Cash through the bank,XAP,Unaccompanied,New,Audio/Video,POS,XNA,Regional / Local,91,Consumer electronics,18.0,high,POS household with interest,365243.0,-1228.0,-718.0,-718.0,-709.0,0.0

199233,0,Cash loans,F,N,N,0,157500.0,298512.0,32278.5,270000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.018029,-10088,-1297,-4155.0,-2659,,1,1,0,1,0,0,Sales staff,1.0,3,3,TUESDAY,9,0,0,0,0,0,0,Trade: type 7,,0.3721971200325868,0.5989262182569273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,1399699,Revolving loans,2250.0,45000.0,45000.0,,45000.0,TUESDAY,11,Y,1,,,,XAP,Refused,-175,XNA,SCOFR,Unaccompanied,Repeater,XNA,Cards,walk-in,Country-wide,1450,Consumer electronics,0.0,XNA,Card Street,,,,,,

248083,0,Cash loans,F,N,Y,0,202500.0,1237500.0,52429.5,1237500.0,Unaccompanied,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,0.028663,-23695,365243,-12005.0,-4180,,1,0,0,1,0,1,,2.0,2,2,THURSDAY,13,0,0,0,0,0,0,XNA,0.8185068798984177,0.6668360845791214,0.6263042766749393,0.0742,0.0365,0.9831,,,0.08,0.069,0.3333,,,,0.0638,,0.0704,0.0756,0.0379,0.9831,,,0.0806,0.069,0.3333,,,,0.0533,,0.0745,0.0749,0.0365,0.9831,,,0.08,0.069,0.3333,,,,0.0649,,0.0719,,block of flats,0.0598,Panel,No,12.0,0.0,12.0,0.0,-1344.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.0,2266871,Cash loans,13286.925,450000.0,450000.0,,450000.0,WEDNESDAY,8,Y,1,,,,XNA,Refused,-120,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,60.0,low_normal,Cash X-Sell: low,,,,,,

364843,0,Cash loans,F,N,N,0,67500.0,381528.0,15318.0,315000.0,Children,Pensioner,Secondary / secondary special,Married,House / apartment,0.025164,-22586,365243,-584.0,-4103,,1,0,0,1,1,0,,2.0,2,2,SATURDAY,10,0,0,0,0,0,0,XNA,0.6707391645546814,0.2622583692422573,,0.0392,0.079,0.9707,0.5988,0.0102,0.0,0.1379,0.125,0.1667,0.0518,0.0319,0.0454,0.0,0.0377,0.0399,0.0819999999999999,0.9707,0.6145,0.0103,0.0,0.1379,0.125,0.1667,0.053,0.0349,0.0473,0.0,0.0399,0.0396,0.079,0.9707,0.6042,0.0102,0.0,0.1379,0.125,0.1667,0.0527,0.0325,0.0462,0.0,0.0385,reg oper account,block of flats,0.0427,"Stone, brick",No,9.0,1.0,9.0,1.0,-1528.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1967389,Cash loans,33870.735,1075500.0,1231663.5,,1075500.0,TUESDAY,15,Y,1,,,,XNA,Refused,-193,Cash through the bank,HC,Family,Repeater,XNA,Cash,x-sell,Regional / Local,110,Consumer electronics,60.0,low_normal,Cash X-Sell: low,,,,,,

283054,0,Cash loans,F,N,Y,0,202500.0,808650.0,26217.0,675000.0,"Spouse, partner",Pensioner,Secondary / secondary special,Married,Municipal apartment,0.022625,-21702,365243,-14268.0,-4762,,1,0,0,1,0,0,,2.0,2,2,THURSDAY,15,0,0,0,0,0,0,XNA,0.6920723084486287,0.7800851100047121,0.6785676886853644,0.0082,,0.9692,,,0.0,0.0345,0.0417,,,,0.0086,,,0.0084,,0.9692,,,0.0,0.0345,0.0417,,,,0.009,,,0.0083,,0.9692,,,0.0,0.0345,0.0417,,,,0.0088,,,,block of flats,0.0068,"Stone, brick",No,0.0,0.0,0.0,0.0,-1569.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,5.0,2620979,Consumer loans,6206.355,44820.0,51039.0,4500.0,44820.0,SATURDAY,11,Y,1,0.0882426599490284,,,XAP,Refused,-1734,Cash through the bank,LIMIT,Children,Repeater,Mobile,POS,XNA,Country-wide,6,Connectivity,12.0,high,POS mobile with interest,,,,,,

291174,0,Cash loans,F,Y,Y,0,99000.0,1013508.0,29763.0,846000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.01885,-14694,-566,-2657.0,-985,14.0,1,1,0,1,1,0,Medicine staff,2.0,2,2,SUNDAY,12,0,0,0,0,0,0,Business Entity Type 3,0.392517999588584,0.611023584581978,0.4400578303966329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,3.0,1.0,-1803.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,2.0,1750749,Revolving loans,,0.0,0.0,,,FRIDAY,17,Y,1,,,,XAP,Canceled,-365,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,

240305,0,Cash loans,F,Y,Y,0,225000.0,942300.0,27679.5,675000.0,Unaccompanied,Pensioner,Secondary / secondary special,Married,House / apartment,0.035792,-20218,365243,-7083.0,-3671,8.0,1,0,0,1,0,0,,2.0,2,2,FRIDAY,11,0,0,0,0,0,0,XNA,,0.7332736527661655,0.7062051096536562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2358.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,2.0,3.0,1454082,Cash loans,,0.0,0.0,,,WEDNESDAY,16,Y,1,,,,XNA,Canceled,-184,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,

340065,0,Cash loans,F,N,N,0,126000.0,961146.0,28102.5,688500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.008625,-18097,-986,-7390.0,-1637,,1,1,0,1,0,0,Laborers,2.0,2,2,WEDNESDAY,12,0,0,0,0,0,0,Business Entity Type 1,,0.67185004255588,0.5779691187553125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,2.0,2147955,Consumer loans,,32346.0,32346.0,0.0,32346.0,SUNDAY,12,Y,1,0.0,,,XAP,Unused offer,-1242,Cash through the bank,CLIENT,,Repeater,Mobile,XNA,XNA,Country-wide,25,Connectivity,,XNA,POS mobile with interest,,,,,,

113293,1,Cash loans,F,N,Y,2,225000.0,781920.0,61906.5,675000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.04622,-9761,-1779,-932.0,-2046,,1,1,0,1,0,0,Private service staff,4.0,1,1,FRIDAY,10,0,0,0,0,0,0,Business Entity Type 2,,0.6045859455294299,0.4048783643353997,,,0.9925,,,,,,,,,,,,,,0.9926,,,,,,,,,,,,,,0.9925,,,,,,,,,,,,,block of flats,0.0233,,No,3.0,1.0,3.0,0.0,-253.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,1247988,Revolving loans,2250.0,45000.0,45000.0,,45000.0,FRIDAY,11,Y,1,,,,XAP,Refused,-203,XNA,LIMIT,"Spouse, partner",Repeater,XNA,Cards,walk-in,Country-wide,300,Consumer electronics,0.0,XNA,Card Street,,,,,,

344371,0,Cash loans,F,N,N,2,157500.0,904500.0,26577.0,904500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0145199999999999,-13239,-2972,-413.0,-4847,,1,1,0,1,0,0,Medicine staff,4.0,2,2,SATURDAY,10,0,0,0,0,0,0,Kindergarten,0.4295529909324153,0.344191494398425,0.4135967602644276,0.0804,0.0886,0.9846,0.7892,0.0333,0.0,0.1638,0.1667,0.2083,0.0811,0.0645,0.0737,0.0,0.0,0.0735,0.0785,0.9846,0.7975,0.0316,0.0,0.1379,0.1667,0.2083,0.0678,0.0597,0.0633,0.0,0.0,0.0796,0.0817,0.9846,0.792,0.0318,0.0,0.1552,0.1667,0.2083,0.0848,0.0654,0.0746,0.0,0.0,reg oper account,block of flats,0.0548,Panel,No,0.0,0.0,0.0,0.0,-1690.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,1356353,Consumer loans,9294.75,103275.0,82620.0,20655.0,103275.0,SATURDAY,14,Y,1,0.2178181818181818,,,XAP,Approved,-2611,XNA,XAP,,New,Computers,POS,XNA,Stone,20,Consumer electronics,10.0,low_normal,POS household with interest,365243.0,-2577.0,-2307.0,-2307.0,-2302.0,0.0

410779,0,Cash loans,F,N,N,1,112500.0,90000.0,10678.5,90000.0,Unaccompanied,Working,Higher education,Married,With parents,0.014464,-10713,-1665,-5087.0,-2774,,1,1,0,1,1,0,,3.0,2,2,SATURDAY,7,0,0,0,1,1,0,Business Entity Type 2,,0.5252102107635072,0.4471785780453068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-3113.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,3.0,1307969,Consumer loans,5806.44,44955.0,39753.0,9000.0,44955.0,SUNDAY,10,Y,1,0.2010505647204926,,,XAP,Approved,-55,Cash through the bank,XAP,Family,Refreshed,Computers,POS,XNA,Country-wide,500,Consumer electronics,8.0,middle,POS household with interest,365243.0,-25.0,185.0,365243.0,365243.0,1.0

353334,0,Cash loans,F,N,Y,0,90000.0,225000.0,9661.5,225000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.009175,-21478,365243,-3964.0,-4001,,1,0,0,1,1,0,,1.0,2,2,SATURDAY,10,0,0,0,0,0,0,XNA,,0.5620682935005448,0.6594055320683344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-660.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,1078749,Consumer loans,11150.55,131175.0,118057.5,13117.5,131175.0,FRIDAY,8,Y,1,0.1089090909090909,,,XAP,Approved,-505,Cash through the bank,XAP,,Repeater,Consumer Electronics,POS,XNA,Stone,150,Consumer electronics,12.0,low_normal,POS household with interest,365243.0,-473.0,-143.0,-143.0,-139.0,0.0

146691,0,Cash loans,M,Y,Y,0,157500.0,472500.0,44991.0,454500.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.016612,-20642,-7182,-9907.0,-3604,11.0,1,1,0,1,1,0,,2.0,2,2,WEDNESDAY,10,0,0,0,0,0,0,Business Entity Type 3,,0.7064601472983051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.0,4.0,0.0,-1904.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,1040010,Consumer loans,17174.79,171765.0,154588.5,17176.5,171765.0,MONDAY,10,Y,1,0.1089090909090909,,,XAP,Approved,-2921,Cash through the bank,XAP,,New,Furniture,POS,XNA,Stone,595,Furniture,10.0,low_normal,POS industry with interest,365243.0,-2889.0,-2619.0,-2619.0,-2614.0,0.0

143312,0,Cash loans,F,N,Y,1,157500.0,545040.0,25537.5,450000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0196889999999999,-19315,-696,-5926.0,-2380,,1,1,0,1,0,0,Medicine staff,3.0,2,2,THURSDAY,15,0,0,0,0,1,1,Other,0.6508408237572043,0.2746462552988685,0.3656165070113335,0.0021,,0.9876,,,0.0,,0.0,,,,,,,0.0021,,0.9876,,,0.0,,0.0,,,,,,,0.0021,,0.9876,,,0.0,,0.0,,,,,,,,terraced house,0.0022,Panel,No,1.0,1.0,1.0,0.0,-326.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1622881,Consumer loans,10518.93,96750.0,106965.0,0.0,96750.0,SUNDAY,9,Y,1,0.0,,,XAP,Approved,-326,Cash through the bank,XAP,Other_B,New,Clothing and Accessories,POS,XNA,Regional / Local,10,Clothing,12.0,middle,POS industry with interest,365243.0,-295.0,35.0,-205.0,-200.0,0.0

346643,1,Cash loans,F,N,N,0,67500.0,162000.0,10822.5,162000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.0084739999999999,-18405,-2989,-3203.0,-403,,1,1,1,1,0,0,,2.0,2,2,FRIDAY,19,0,0,0,0,1,1,Other,0.3339168441653403,0.0916329077103269,0.0327480398486384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1726.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,1253289,Cash loans,20979.0,450000.0,450000.0,,450000.0,WEDNESDAY,12,Y,1,,,,XNA,Refused,-101,Cash through the bank,HC,Family,Repeater,XNA,Cash,x-sell,Regional / Local,350,Consumer electronics,48.0,middle,Cash X-Sell: middle,,,,,,

